what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.wsdl.ui,1.2.302.v201005180400,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1338293016563
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338293031889
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1338293038885
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1338293039018
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1338293045533
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.views.showView",1338293045534
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1338293048083
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1338293049055
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1338293055922
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.views.showView",1338293055922
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1338293058465
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1338293062037
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1338293063677
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338293069018
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338293070684
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338293070802
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338293071108
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1338293071117
error,log,,,"not a valid carbon application project",1338293071184
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338293074122
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338293075641
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338293075736
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338293075978
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1338293075987
error,log,,,"not a valid carbon application project",1338293075989
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338293080047
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338293088937
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338293093894
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338293098385
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338293101203
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338294122680
executed,command,org.wso2.developerstudio.eclipse.carbonserver.base,2.0.0,"org.wso2.developerstudio.eclipse.server",1338294127190
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338294128497
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338294413850
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338294418403
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338294446327
