what,kind,bundleId,bundleVersion,description,time
activated,editor,org.wso2.developerstudio.eclipse.distribution.project,2.0.0,"org.wso2.developerstudio.eclipse.distribution.project.editor.DistProjectEditor",1337779894026
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337779897740
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337779903793
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337779916602
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1337779972142
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337779972418
opened,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1337779976097
activated,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1337779976171
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1337779980868
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337779989752
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337779998309
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337780002472
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337780052481
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1337780058913
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.publish",1337780062356
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337780063945
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337780670056
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1337780671159
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1337780677371
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1337780701395
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1337780703705
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337780873397
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1337835706763
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337847333297
