what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.0.v201003311345,"org.eclipse.jst.ws.cxf.creation.ui",1337692887528
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.508.v201006011553,"org.eclipse.jst.ws.creation.ui",1337692887528
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1337692887528
stopped,bundle,org.wso2.wsf.ide.creation.ui,3.2.1,"org.wso2.wsf.ide.creation.ui",1337692887529
stopped,bundle,org.wso2.wsf.ide.consumption.ui,3.2.1,"org.wso2.wsf.ide.consumption.ui",1337692887529
stopped,bundle,org.wso2.wsf.ide.creation.core,3.2.1,"org.wso2.wsf.ide.creation.core",1337692887529
stopped,bundle,org.wso2.wsf.ide.consumption.core,3.2.1,"org.wso2.wsf.ide.consumption.core",1337692887529
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.204.v201006011553,"org.eclipse.jst.ws.consumption.ui",1337692887529
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice.ui",1337692887529
stopped,bundle,org.eclipse.jst.servlet.ui,1.1.400.v201005272100,"org.eclipse.jst.servlet.ui",1337692887529
stopped,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1337692887529
stopped,bundle,org.eclipse.jst.jee.ui,1.0.300.v201005191301,"org.eclipse.jst.jee.ui",1337692887529
stopped,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.400.v201004280900,"org.eclipse.jst.j2ee.navigator.ui",1337692887529
stopped,bundle,org.eclipse.jst.j2ee.jca.ui,1.1.400.v201004150700,"org.eclipse.jst.j2ee.jca.ui",1337692887529
stopped,bundle,org.eclipse.jst.j2ee.ui,1.1.400.v201006030400,"org.eclipse.jst.j2ee.ui",1337692887529
stopped,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.0.v20100602,"org.eclipse.jst.jsf.facelet.ui",1337692887529
stopped,bundle,org.eclipse.jst.jsf.ui,1.3.0.v20100525,"org.eclipse.jst.jsf.ui",1337692887529
stopped,bundle,org.eclipse.jst.ws.jaxrs.ui,1.0.0.v201005191955,"org.eclipse.jst.ws.jaxrs.ui",1337692887529
stopped,bundle,org.eclipse.jst.common.project.facet.ui,1.4.100.v201005171604,"org.eclipse.jst.common.project.facet.ui",1337692887529
stopped,bundle,org.eclipse.jst.common.ui,1.0.0.v201005270700,"org.eclipse.jst.common.ui",1337692887529
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.emitter,1.1.200.v200909290826,"org.eclipse.jst.j2ee.ejb.annotations.emitter",1337692887530
stopped,bundle,org.eclipse.jst.jsf.apache.trinidad.tagsupport,1.1.100.v201003141853,"org.eclipse.jst.jsf.apache.trinidad.tagsupport",1337692887530
stopped,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.2.0.v20100421,"org.eclipse.jst.jsf.facesconfig.ui",1337692887530
stopped,bundle,org.eclipse.jst.pagedesigner.jsf.ui,1.2.0.v20100414,"org.eclipse.jst.pagedesigner.jsf.ui",1337692887530
stopped,bundle,org.eclipse.jst.pagedesigner,1.3.0.v20100510,"org.eclipse.jst.pagedesigner",1337692887530
stopped,bundle,org.eclipse.jst.jsf.common.ui,1.2.0.v20100329,"org.eclipse.jst.jsf.common.ui",1337692887530
stopped,bundle,org.eclipse.jst.jsf.facelet.core,1.0.0.v20100604,"org.eclipse.jst.jsf.facelet.core",1337692887530
stopped,bundle,org.eclipse.jst.jsf.core,1.3.0.v20100602,"org.eclipse.jst.jsf.core",1337692887530
stopped,bundle,org.eclipse.jst.jsf.standard.tagsupport,1.2.0.v20100526,"org.eclipse.jst.jsf.standard.tagsupport",1337692887530
stopped,bundle,org.eclipse.jst.pagedesigner.jsp.core,1.2.0.v20100308,"org.eclipse.jst.pagedesigner.jsp.core",1337692887530
stopped,bundle,org.eclipse.jst.jsf.common,1.2.0.v20100604,"org.eclipse.jst.jsf.common",1337692887530
stopped,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.300.v201005200151,"org.eclipse.wst.jsdt.web.support.jsp",1337692887530
stopped,bundle,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.ui",1337692887530
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1337692887530
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.0.v201003311345,"org.eclipse.jst.ws.cxf.creation.core",1337692887543
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.cxf.ui",1337692887543
stopped,bundle,org.eclipse.jst.ws.cxf.core,1.0.0.v201003311345,"org.eclipse.jst.ws.cxf.core",1337692887543
stopped,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.0.v201004262257,"org.eclipse.jst.ws.jaxws.ui",1337692887543
stopped,bundle,org.eclipse.jst.ws.jaxws.core,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.core",1337692887543
stopped,bundle,org.eclipse.jst.ws.annotations.core,1.0.0.v201004262257,"org.eclipse.jst.ws.annotations.core",1337692887544
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1337692887544
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1337692887544
stopped,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1337692887544
stopped,bundle,org.wso2.developerstudio.eclipse.artifact.axis2,2.0.0,"org.wso2.developerstudio.eclipse.artifact.axis2",1337692887544
stopped,bundle,org.wso2.developerstudio.eclipse.artifact.axis2serviceclient,2.0.0,"org.wso2.developerstudio.eclipse.artifact.axis2serviceclient",1337692887544
stopped,bundle,org.wso2.developerstudio.eclipse.artifact.dataservice.validator,2.0.0,"org.wso2.developerstudio.eclipse.artifact.dataservice.validator",1337692887544
stopped,bundle,org.wso2.developerstudio.eclipse.artifact.jaxws,2.0.0,"org.wso2.developerstudio.eclipse.artifact.jaxws",1337692887544
stopped,bundle,org.wso2.developerstudio.eclipse.artifact.mediator,2.0.0,"org.wso2.developerstudio.eclipse.artifact.mediator",1337692887544
stopped,bundle,org.wso2.developerstudio.eclipse.artifact.registry.filter,2.0.0,"org.wso2.developerstudio.eclipse.artifact.registry.filter",1337692887544
stopped,bundle,org.wso2.developerstudio.eclipse.artifact.registry.handler,2.0.0,"org.wso2.developerstudio.eclipse.artifact.registry.handler",1337692887544
stopped,bundle,org.wso2.developerstudio.eclipse.axis2.rpcmessagereceiver,2.0.0,"org.wso2.developerstudio.eclipse.axis2.rpcmessagereceiver",1337692887544
stopped,bundle,org.wso2.developerstudio.eclipse.artifact.bpel,2.0.0,"org.wso2.developerstudio.eclipse.artifact.bpel",1337692887544
stopped,bundle,org.wso2.developerstudio.eclipse.artifact.dataservice,2.0.0,"org.wso2.developerstudio.eclipse.artifact.dataservice",1337692887544
stopped,bundle,org.wso2.developerstudio.eclipse.artifact.endpoint,2.0.0,"org.wso2.developerstudio.eclipse.artifact.endpoint",1337692887544
stopped,bundle,org.wso2.developerstudio.eclipse.artifact.gadget,2.0.0,"org.wso2.developerstudio.eclipse.artifact.gadget",1337692887545
stopped,bundle,org.wso2.developerstudio.eclipse.artifact.localentry,2.0.0,"org.wso2.developerstudio.eclipse.artifact.localentry",1337692887545
stopped,bundle,org.wso2.developerstudio.eclipse.artifact.proxyservice,2.0.0,"org.wso2.developerstudio.eclipse.artifact.proxyservice",1337692887545
stopped,bundle,org.wso2.developerstudio.eclipse.artifact.registry,2.0.0,"org.wso2.developerstudio.eclipse.artifact.registry",1337692887545
stopped,bundle,org.wso2.developerstudio.eclipse.artifact.sequence,2.0.0,"org.wso2.developerstudio.eclipse.artifact.sequence",1337692887545
stopped,bundle,org.wso2.developerstudio.eclipse.artifact.synapse,2.0.0,"org.wso2.developerstudio.eclipse.artifact.synapse",1337692887545
stopped,bundle,org.wso2.developerstudio.eclipse.artifact.webapp,2.0.0,"org.wso2.developerstudio.eclipse.artifact.webapp",1337692887545
stopped,bundle,org.wso2.developerstudio.eclipse.esb.editor,2.0.0,"org.wso2.developerstudio.eclipse.esb.editor",1337692887545
stopped,bundle,org.wso2.developerstudio.eclipse.capp.maven,2.0.0,"org.wso2.developerstudio.eclipse.capp.maven",1337692887545
stopped,bundle,org.wso2.developerstudio.eclipse.ds.editor,2.0.0,"org.wso2.developerstudio.eclipse.ds.editor",1337692887545
