what,kind,bundleId,bundleVersion,description,time
error,log,,,"Invalid thread access",1338225205930
error,log,,,"Invalid thread access",1338225205931
error,log,,,"Invalid thread access",1338225205931
error,log,,,"Invalid thread access",1338225205931
error,log,,,"Invalid thread access",1338225205932
error,log,,,"Invalid thread access",1338225205932
error,log,,,"Invalid thread access",1338225205933
error,log,,,"Invalid thread access",1338225205933
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338225229895
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338225232644
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338225240399
activated,editor,org.eclipse.wst.wsdl.ui,1.2.302.v201005180400,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1338225243694
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1338225246458
activated,view,org.eclipse.gef,3.6.0.v20100525-1225,"org.eclipse.gef.ui.palette_view",1338225253694
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1338225282363
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338225285340
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338225364183
activated,editor,com.eviware.soapui.eclipse,4.0.1,"com.eviware.soapui.editors.SoapUIEditor",1338225364418
activated,editor,org.eclipse.wst.wsdl.ui,1.2.302.v201005180400,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1338225370634
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1338225372570
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1338225381045
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338225381486
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338225503901
activated,editor,com.eviware.soapui.eclipse,4.0.1,"com.eviware.soapui.editors.SoapUIEditor",1338225504064
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338225505272
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338225514688
activated,editor,org.eclipse.wst.wsdl.ui,1.2.302.v201005180400,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1338225517299
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1338225536958
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338225537352
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338225578629
activated,editor,com.eviware.soapui.eclipse,4.0.1,"com.eviware.soapui.editors.SoapUIEditor",1338225578873
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338225584158
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338225586350
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.0.v201006082045,"org.eclipse.wst.jsdt.debug.core",1338225586479
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338225586999
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1338225588252
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1338225588270
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1338225588323
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1338225588332
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1338225588334
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1338225588346
stopped,bundle,org.eclipse.bpel.apache.ode.runtime,0.5.0.wso2v2,"org.eclipse.bpel.apache.ode.runtime",1338225588371
