what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338204334790
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338204341178
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338204349837
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338204353772
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338204357738
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338204357856
opened,view,com.eviware.soapui.eclipse,4.0.1,"com.eviware.soapui.views.NavigatorView",1338204358123
opened,view,com.eviware.soapui.eclipse,4.0.1,"com.eviware.soapui.views.LogView",1338204358345
activated,perspective,com.eviware.soapui.eclipse,4.0.1,"com.eviware.soapui.perspective",1338204358589
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1338204358620
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.perspectives.showPerspective",1338204358641
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.perspectives.showPerspective",1338204358641
activated,view,com.eviware.soapui.eclipse,4.0.1,"com.eviware.soapui.views.NavigatorView",1338204360723
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338204374658
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338204532583
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338204533017
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338204533801
opened,editor,com.eviware.soapui.eclipse,4.0.1,"com.eviware.soapui.editors.SoapUIEditor",1338204541380
activated,editor,com.eviware.soapui.eclipse,4.0.1,"com.eviware.soapui.editors.SoapUIEditor",1338204541391
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338204545647
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338204555893
error,log,,,"Invalid thread access",1338204575690
error,log,,,"Invalid thread access",1338204575691
error,log,,,"Invalid thread access",1338204575696
error,log,,,"Invalid thread access",1338204575697
error,log,,,"Invalid thread access",1338204576224
error,log,,,"Invalid thread access",1338204576225
error,log,,,"Invalid thread access",1338204576225
error,log,,,"Invalid thread access",1338204576226
error,log,,,"Invalid thread access",1338204576728
error,log,,,"Invalid thread access",1338204576729
error,log,,,"Invalid thread access",1338204576730
error,log,,,"Invalid thread access",1338204576730
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338204577415
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338204671504
